X1,Codigo_Op,programa_academico,ano_matric,periodo_matric,codigo_asignatura,Nombre.Asignatura,grupo,Forma_Ingreso,Ingreso,Ano_Ingreso,Periodo_Ingreso,Cod_Condicionalidad,Condicionalidad,ano_condicion,periodo_condicion,permanencia,semestre_matricula
22463,686,10,2018,1,27970,ANALISIS DE DATOS BASICOS Y APLICADOS USANDO R,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,13
22464,751,10,2017,2,25975,ANALISIS POBLACIONAL I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22465,751,10,2018,1,25976,ANALISIS POBLACIONAL II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,13
22466,739,10,2015,1,25379,BIOETICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22467,742,10,2015,1,25379,BIOETICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22468,749,10,2015,1,25379,BIOETICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22469,751,10,2015,1,25379,BIOETICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22470,636,10,2015,1,20064,BIOLOGIA CELULAR,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22471,739,10,2015,2,25381,BIOLOGIA DE LA CONSERVACION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22472,686,10,2016,2,25381,BIOLOGIA DE LA CONSERVACION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22473,740,10,2016,2,25381,BIOLOGIA DE LA CONSERVACION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22474,742,10,2017,2,25381,BIOLOGIA DE LA CONSERVACION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22475,751,10,2017,2,25381,BIOLOGIA DE LA CONSERVACION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22476,745,10,2018,2,25381,BIOLOGIA DE LA CONSERVACION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22477,742,10,2016,1,20069,BIOLOGIA DEL DESARROLLO,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22478,749,10,2016,1,20069,BIOLOGIA DEL DESARROLLO,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22479,636,10,2017,1,20069,BIOLOGIA DEL DESARROLLO,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22480,686,10,2017,1,20069,BIOLOGIA DEL DESARROLLO,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22481,742,10,2017,1,20069,BIOLOGIA DEL DESARROLLO,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22482,749,10,2017,1,20069,BIOLOGIA DEL DESARROLLO,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22483,751,10,2017,1,20069,BIOLOGIA DEL DESARROLLO,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22484,745,10,2016,2,20071,BIOLOGIA MOLECULAR,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22485,636,10,2017,1,25392,BOTANICA ECONOMICA Y ETNOBOTANICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22486,742,10,2016,2,25392,BOTANICA ECONOMICA Y ETNOBOTANICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22487,749,10,2016,2,25392,BOTANICA ECONOMICA Y ETNOBOTANICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22488,686,10,2018,2,28925,CATEDRA LOW MAUSS-EDUCACION EN LA CIENCIA DEL CAMBIO CLIMATI,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22489,636,10,2016,2,25377,ECOLOGIA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22490,751,10,2016,2,25377,ECOLOGIA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22491,745,10,2016,2,25383,ECOLOGIA NUMERICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22492,751,10,2016,2,25374,ESTADISTICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22493,739,10,2015,2,25380,EVOLUCION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22494,686,10,2016,2,25380,EVOLUCION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22495,686,10,2017,2,25380,EVOLUCION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22496,751,10,2017,2,25380,EVOLUCION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22497,636,10,2018,2,25380,EVOLUCION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22498,739,10,2014,1,20073,FISIOLOGIA ANIMAL,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22499,751,10,2016,1,20073,FISIOLOGIA ANIMAL,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22500,739,10,2015,2,20065,FISIOLOGIA VEGETAL,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22501,745,10,2015,2,20065,FISIOLOGIA VEGETAL,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22502,742,10,2016,1,25378,GENETICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22503,749,10,2016,1,25378,GENETICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22504,751,10,2016,1,25378,GENETICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22505,686,10,2015,2,25378,GENETICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22506,740,10,2015,2,25378,GENETICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22507,742,10,2015,2,25378,GENETICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22508,749,10,2015,2,25378,GENETICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22509,739,10,2015,1,20075,GENETICA DE POBLACIONES,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22510,686,10,2016,1,20075,GENETICA DE POBLACIONES,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22511,636,10,2017,1,20075,GENETICA DE POBLACIONES,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22512,749,10,2017,1,20075,GENETICA DE POBLACIONES,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22513,745,10,2018,1,20075,GENETICA DE POBLACIONES,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,13
22514,742,10,2016,2,20075,GENETICA DE POBLACIONES,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22515,751,10,2016,2,20075,GENETICA DE POBLACIONES,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22516,740,10,2017,1,25390,HERPETOLOGIA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22517,745,10,2016,1,25387,MACROECOLOGIA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22518,749,10,2016,1,25387,MACROECOLOGIA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22519,686,10,2012,1,25363,MATEMATICAS I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,1
22520,740,10,2012,1,25363,MATEMATICAS I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,1
22521,686,10,2012,2,25365,MATEMATICAS II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,2
22522,740,10,2012,2,25365,MATEMATICAS II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,2
22523,742,10,2012,2,25365,MATEMATICAS II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,2
22524,745,10,2012,2,25365,MATEMATICAS II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,2
22525,739,10,2013,2,25365,MATEMATICAS II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
22526,749,10,2013,2,25365,MATEMATICAS II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
22527,740,10,2014,1,25375,METAPHYTA II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22528,745,10,2014,1,25375,METAPHYTA II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22529,686,10,2015,1,25375,METAPHYTA II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22530,742,10,2015,1,25375,METAPHYTA II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22531,749,10,2015,1,25375,METAPHYTA II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22532,751,10,2015,1,25375,METAPHYTA II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22533,636,10,2016,1,25375,METAPHYTA II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22534,739,10,2014,1,25376,METAZOOA II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22535,742,10,2015,1,25376,METAZOOA II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22536,636,10,2016,1,25376,METAZOOA II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22537,745,10,2017,1,25384,METOD. EN ANALISIS DE POBLACIONES DE VERTEBRADOS,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22538,636,10,2018,1,25489,METOD.ESTUD.VEGETACION II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,13
22539,636,10,2017,2,25488,METODOS PARA EL ESTUDIO DE LA VEGETACION I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22540,636,10,2015,2,20072,MICROBIOLOGIA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22541,751,10,2015,2,20072,MICROBIOLOGIA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22542,686,10,2017,1,25486,MUTAGENESIS AMBIENTAL I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22543,751,10,2017,1,25486,MUTAGENESIS AMBIENTAL I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22544,686,10,2017,2,25487,MUTAGENESIS AMBIENTAL II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22545,751,10,2017,2,25487,MUTAGENESIS AMBIENTAL II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22546,739,10,2015,1,20092,ORNIT. BAS I: MORFOFIS.DE.LAS.AVES,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22547,742,10,2016,2,20092,ORNIT. BAS I: MORFOFIS.DE.LAS.AVES,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22548,749,10,2016,2,20092,ORNIT. BAS I: MORFOFIS.DE.LAS.AVES,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22549,739,10,2015,2,20093,ORNIT.BAS.II:ECOL.BIOGEOGRAF.DE.LAS.AVES,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22550,742,10,2017,1,25485,ORNITOLOGIA BASICA II: ECOLOGIA Y CONSERVACION DE LAS AVES,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22551,749,10,2017,1,25485,ORNITOLOGIA BASICA II: ECOLOGIA Y CONSERVACION DE LAS AVES,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22552,742,10,2013,1,25371,PROTISTA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,3
22553,745,10,2013,1,25371,PROTISTA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,3
22554,636,10,2015,1,25371,PROTISTA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22555,686,10,2012,1,25364,QUIMICA GENERAL,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,1
22556,739,10,2012,1,25364,QUIMICA GENERAL,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,1
22557,740,10,2012,1,25364,QUIMICA GENERAL,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,1
22558,742,10,2012,1,25364,QUIMICA GENERAL,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,1
22559,740,10,2015,1,25382,SEMINARIO DE INVESTIGACION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22560,751,10,2018,1,25382,SEMINARIO DE INVESTIGACION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,13
22561,742,10,2015,2,25382,SEMINARIO DE INVESTIGACION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22562,745,10,2016,2,25382,SEMINARIO DE INVESTIGACION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22563,749,10,2016,2,25382,SEMINARIO DE INVESTIGACION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22564,636,10,2017,2,25382,SEMINARIO DE INVESTIGACION,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22565,739,10,2015,1,20070,SISTEMATICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22566,740,10,2016,1,20070,SISTEMATICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22567,742,10,2017,1,20070,SISTEMATICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22568,751,10,2017,1,20070,SISTEMATICA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22569,740,10,2015,2,25493,TEC.AVANZADAS.BIOLOGIA.MOLECULAR II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22570,686,10,2016,2,25493,TEC.AVANZADAS.BIOLOGIA.MOLECULAR II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22571,740,10,2015,1,25492,TEC.BASICAS.BIOLOGIA MOLECULAR I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22572,686,10,2016,1,25492,TEC.BASICAS.BIOLOGIA MOLECULAR I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22573,739,10,2016,1,27803,TECNICAS DE CAMPO Y COLECCIONES BIOLOGICAS,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22574,745,10,2016,1,27803,TECNICAS DE CAMPO Y COLECCIONES BIOLOGICAS,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22575,636,10,2015,2,27803,TECNICAS DE CAMPO Y COLECCIONES BIOLOGICAS,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22576,742,10,2015,2,27803,TECNICAS DE CAMPO Y COLECCIONES BIOLOGICAS,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22577,751,10,2018,1,28726,TOPICOS DE INMUNOLOGIA BASICA Y APLICADA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,13
22578,751,10,2016,1,25388,TOPICOS EN GENETICA MOLECULAR BACTERIANA,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22579,739,10,2017,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22580,740,10,2017,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22581,686,10,2018,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,13
22582,739,10,2018,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,13
22583,740,10,2018,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,13
22584,742,10,2018,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,13
22585,745,10,2018,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,13
22586,749,10,2018,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,13
22587,636,10,2019,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,15
22588,686,10,2019,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,15
22589,742,10,2019,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,15
22590,745,10,2019,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,15
22591,749,10,2019,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,15
22592,739,10,2016,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22593,686,10,2017,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22594,739,10,2017,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22595,740,10,2017,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22596,745,10,2017,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22597,636,10,2018,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22598,686,10,2018,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22599,739,10,2018,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22600,740,10,2018,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22601,742,10,2018,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22602,745,10,2018,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22603,749,10,2018,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22604,751,10,2018,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22605,740,10,2018,2,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22606,751,10,2015,2,25773,PORTUGUES LE 1,A01,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22607,749,10,2015,2,23057,INGLES IV,A02,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22608,751,10,2018,2,27985,PORTUGUES II-CONTEXTO,A02,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22609,636,10,2013,2,23424,INGLES I,A05,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
22610,686,10,2014,2,23425,INGLES II,A06,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,6
22611,739,10,2013,1,20064,BIOLOGIA CELULAR,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,3
22612,686,10,2014,1,20064,BIOLOGIA CELULAR,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22613,740,10,2014,1,20064,BIOLOGIA CELULAR,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22614,742,10,2014,1,20064,BIOLOGIA CELULAR,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22615,745,10,2014,1,20064,BIOLOGIA CELULAR,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22616,749,10,2014,1,20064,BIOLOGIA CELULAR,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22617,751,10,2014,1,20064,BIOLOGIA CELULAR,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22618,636,10,2017,2,25381,BIOLOGIA DE LA CONSERVACION,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22619,749,10,2017,2,25381,BIOLOGIA DE LA CONSERVACION,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22620,740,10,2015,1,20069,BIOLOGIA DEL DESARROLLO,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22621,739,10,2016,1,20069,BIOLOGIA DEL DESARROLLO,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22622,745,10,2017,1,20069,BIOLOGIA DEL DESARROLLO,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22623,740,10,2014,2,20071,BIOLOGIA MOLECULAR,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,6
22624,739,10,2012,2,25367,BIOMOLECULAS,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,2
22625,636,10,2014,2,25367,BIOMOLECULAS,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,6
22626,636,10,2013,2,25374,ESTADISTICA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
22627,686,10,2013,2,25374,ESTADISTICA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
22628,740,10,2013,2,25374,ESTADISTICA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
22629,742,10,2013,2,25374,ESTADISTICA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
22630,745,10,2013,2,25374,ESTADISTICA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
22631,739,10,2014,2,25374,ESTADISTICA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,6
22632,749,10,2014,2,25374,ESTADISTICA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,6
22633,751,10,2015,2,25374,ESTADISTICA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22634,740,10,2016,2,25380,EVOLUCION,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22635,740,10,2017,2,25380,EVOLUCION,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22636,742,10,2017,2,25380,EVOLUCION,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,12
22637,742,10,2018,2,25380,EVOLUCION,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22638,749,10,2018,2,25380,EVOLUCION,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,14
22639,745,10,2015,2,20073,FISIOLOGIA ANIMAL,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22640,636,10,2016,2,20073,FISIOLOGIA ANIMAL,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22641,740,10,2014,2,20065,FISIOLOGIA VEGETAL,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,6
22642,742,10,2014,2,20065,FISIOLOGIA VEGETAL,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,6
22643,686,10,2015,2,20065,FISIOLOGIA VEGETAL,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22644,749,10,2015,2,20065,FISIOLOGIA VEGETAL,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,8
22645,636,10,2016,2,20065,FISIOLOGIA VEGETAL,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22646,745,10,2017,1,25378,GENETICA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,11
22647,636,10,2016,2,25378,GENETICA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22648,749,10,2016,2,25378,GENETICA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,10
22649,740,10,2016,1,20075,GENETICA DE POBLACIONES,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22650,739,10,2012,2,25368,GEOFISIOGRAFIA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,2
22651,740,10,2012,2,25368,GEOFISIOGRAFIA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,2
22652,742,10,2012,2,25368,GEOFISIOGRAFIA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,2
22653,745,10,2012,2,25368,GEOFISIOGRAFIA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,2
22654,751,10,2012,2,25368,GEOFISIOGRAFIA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,2
22655,636,10,2014,2,25368,GEOFISIOGRAFIA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,6
22656,751,10,2014,2,25365,MATEMATICAS II,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,6
22657,739,10,2013,1,25369,METABOLISMO,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,3
22658,739,10,2014,1,25375,METAPHYTA II,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22659,740,10,2013,2,25373,METAZOOA I,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
22660,742,10,2013,2,25373,METAZOOA I,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
22661,745,10,2013,2,25373,METAZOOA I,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
22662,749,10,2013,2,25373,METAZOOA I,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
22663,751,10,2013,2,25373,METAZOOA I,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
22664,740,10,2014,1,25376,METAZOOA II,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22665,745,10,2014,1,25376,METAZOOA II,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22666,749,10,2014,1,25376,METAZOOA II,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,5
22667,686,10,2015,1,25376,METAZOOA II,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,7
22668,751,10,2016,1,25376,METAZOOA II,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,9
22669,739,10,2013,2,20072,MICROBIOLOGIA,A1,2,I.C.F.E.S.,2012,1,0,NORMAL,2018,2,14,4
